word,coefficient,abs_coefficient
solutions,0.016001868971689263,0.016001868971689263
regions,0.015979341866918555,0.015979341866918555
reasons,0.01597295608557631,0.01597295608557631
periodic,0.015967202563621722,0.015967202563621722
minimum,0.015951933000048765,0.015951933000048765
crises,0.015937620958172177,0.015937620958172177
instruments,0.01592659257585991,0.01592659257585991
48,0.0159036685482308,0.0159036685482308
participants,0.01588198860239529,0.01588198860239529
maintaining,0.01584339803911919,0.01584339803911919
downturns,0.01582185721759698,0.01582185721759698
transfers,0.015797221885956045,0.015797221885956045
acts,0.01579583661447084,0.01579583661447084
fixed,0.015792130555102417,0.015792130555102417
senior,0.01577943815826346,0.01577943815826346
costs related,0.01576926236036458,0.01576926236036458
service providers,0.015735509456421496,0.015735509456421496
sustained,0.01572331259161417,0.01572331259161417
fluctuations,0.01569040088597688,0.01569040088597688
requires,0.015688417416101597,0.015688417416101597
attention,0.01563032419095454,0.01563032419095454
differ,0.015608392483763271,0.015608392483763271
capital stock,0.01556309676125968,0.01556309676125968
disruptions,0.015562229930906472,0.015562229930906472
order,0.01554895121899701,0.01554895121899701
deliveries,0.015486544272196404,0.015486544272196404
risk factor,0.01543019003136895,0.01543019003136895
negatively affected,0.015350962299382926,0.015350962299382926
comprehensive,0.015329207954088882,0.015329207954088882
arising,0.015318250884938508,0.015318250884938508
program,0.015317595114755691,0.015317595114755691
factors including,0.015300368779560947,0.015300368779560947
european commission,0.015258949298939126,0.015258949298939126
steps,0.015166782635982732,0.015166782635982732
43,0.015130287230715793,0.015130287230715793
limited number,0.015109084150400463,0.015109084150400463
notice,0.015067183917128737,0.015067183917128737
tax incentives,0.015049314596794545,0.015049314596794545
framework,0.015048893395497386,0.015048893395497386
compensation,0.0149882784075996,0.0149882784075996
secure,0.014975075682208855,0.014975075682208855
product,0.014918039523539187,0.014918039523539187
subject,0.014871816480539079,0.014871816480539079
federal,0.014843400415842463,0.014843400415842463
play,0.014834663593154765,0.014834663593154765
train,0.014809024683489222,0.014809024683489222
regardless,0.01476522551486313,0.01476522551486313
qualified,0.014719561251868131,0.014719561251868131
transitions,0.014699617147949765,0.014699617147949765
2025,0.014696125486451708,0.014696125486451708
reputational,0.01467650085624474,0.01467650085624474
contain,0.014669063181687446,0.014669063181687446
challenges,0.014648043848812244,0.014648043848812244
enhancements,0.014628875784798559,0.014628875784798559
indirectly,0.014622765960473905,0.014622765960473905
impact operations,0.014606698694942319,0.014606698694942319
store,0.014598878445525335,0.014598878445525335
size,0.01458804635712658,0.01458804635712658
include,0.014536210895751904,0.014536210895751904
increase,0.014522419234164783,0.014522419234164783
protect,0.01449297032753848,0.01449297032753848
joint venture,0.014420882628002578,0.014420882628002578
bribery,0.014391565979719433,0.014391565979719433
contents,0.014389991684754034,0.014389991684754034
retaliatory,0.01437456430032376,0.01437456430032376
arrangements,0.014332222129002814,0.014332222129002814
conditions including,0.014301282672797405,0.014301282672797405
55 55,0.01430122370275256,0.01430122370275256
fcpa,0.014287174436342356,0.014287174436342356
actions,0.014248866479836975,0.014248866479836975
periods,0.014236911624128573,0.014236911624128573
electronic,0.014189630313300434,0.014189630313300434
entered,0.014163566477304539,0.014163566477304539
influence,0.014137240003387615,0.014137240003387615
term,0.014070058966911301,0.014070058966911301
medical,0.014049100280189209,0.014049100280189209
including changes,0.014025481073247572,0.014025481073247572
utilize,0.013973037369979558,0.013973037369979558
addition information,0.013968906286395362,0.013968906286395362
variability,0.013960965192769008,0.013960965192769008
71,0.013955996819260597,0.013955996819260597
64,0.013920596169023544,0.013920596169023544
consequently,0.013894862883529906,0.013894862883529906
63,0.013885957577667175,0.013885957577667175
pandemic,0.013885145231832449,0.013885145231832449
customers adversely,0.013861400437958905,0.013861400437958905
directly indirectly,0.013819730821063744,0.013819730821063744
awareness,0.013806685126401604,0.013806685126401604
developers,0.013752053630811232,0.013752053630811232
terminate,0.01371140271946318,0.01371140271946318
ended june,0.013670298901784443,0.013670298901784443
joint,0.013649294899090296,0.013649294899090296
adverse changes,0.01364742967695759,0.01364742967695759
1a annual,0.013611326279693131,0.013611326279693131
restated bylaws,0.013598181025989038,0.013598181025989038
military,0.013568901414262341,0.013568901414262341
disruption,0.013564117327447063,0.013564117327447063
user,0.013564023639282623,0.013564023639282623
years,0.013559723296657502,0.013559723296657502
issuance,0.013513904575931992,0.013513904575931992
countries,0.013457418089004452,0.013457418089004452
shares class,0.013269540696393196,0.013269540696393196
possibility,0.013253908388383516,0.013253908388383516
interpreted,0.013245200209845294,0.013245200209845294
listing,0.013232762005434443,0.013232762005434443
foregoing,0.013217163882705805,0.013217163882705805
senior management,0.013194094137222338,0.013194094137222338
35,0.013178435323500909,0.013178435323500909
100,0.013173933414538814,0.013173933414538814
application,0.013088348923648175,0.013088348923648175
annual,0.013079702362799076,0.013079702362799076
additional,0.013029017004105524,0.013029017004105524
impacted,0.013016580309278929,0.013016580309278929
nasdaq,0.01300900148084513,0.01300900148084513
denominated,0.013003618168608996,0.013003618168608996
climate change,0.012939213863298599,0.012939213863298599
factors item,0.012934616125015317,0.012934616125015317
remedies,0.012919025573193603,0.012919025573193603
foreign exchange,0.012914917524550968,0.012914917524550968
identified,0.01287999676110794,0.01287999676110794
transportation,0.012865407901687945,0.012865407901687945
drug,0.012806089243964796,0.012806089243964796
stop,0.012801721289670612,0.012801721289670612
short term,0.012745588604573537,0.012745588604573537
operate business,0.012725574650276048,0.012725574650276048
obligations,0.012717301928703354,0.012717301928703354
ability meet,0.012687409626301702,0.012687409626301702
employment,0.012675079439646807,0.012675079439646807
intangible,0.01267041770405416,0.01267041770405416
outside control,0.012622018616885347,0.012622018616885347
completion,0.012592371632367401,0.012592371632367401
commodity,0.012557465799824034,0.012557465799824034
suppliers,0.012540835049152575,0.012540835049152575
transparency,0.012524033166422484,0.012524033166422484
profit,0.012522025651830507,0.012522025651830507
directly,0.01251962497729828,0.01251962497729828
provided,0.012498272499070923,0.012498272499070923
use ai,0.012497425707820798,0.012497425707820798
lost,0.012443614309199236,0.012443614309199236
reports,0.012410428099298087,0.012410428099298087
delayed,0.012392711791653818,0.012392711791653818
satisfaction,0.012363712016553053,0.012363712016553053
price stock,0.012333089856224949,0.012333089856224949
closing,0.012301059417460809,0.012301059417460809
supply chain,0.012283710984560606,0.012283710984560606
approval,0.012278157380159034,0.012278157380159034
security,0.012247579259179875,0.012247579259179875
accounting,0.012240106155295003,0.012240106155295003
54,0.012193337432798004,0.012193337432798004
turn,0.01216133458153826,0.01216133458153826
place,0.01213600969573059,0.01213600969573059
legal,0.012108662456442924,0.012108662456442924
permit,0.012105641555769639,0.012105641555769639
compared,0.012100602666554645,0.012100602666554645
alter,0.012061213923001225,0.012061213923001225
potentially,0.01204650189363111,0.01204650189363111
actions taken,0.012041145350536114,0.012041145350536114
general economic,0.012015888280561689,0.012015888280561689
factors previously,0.011994366038434873,0.011994366038434873
reputation business,0.011991337981688742,0.011991337981688742
executive officer,0.011985942083324123,0.011985942083324123
42 42,0.011947601267284178,0.011947601267284178
ukraine,0.011932503431740436,0.011932503431740436
successful,0.011902372230725239,0.011902372230725239
resolve,0.011886131006829838,0.011886131006829838
variable,0.011868179932619466,0.011868179932619466
30 2024,0.011864596484131377,0.011864596484131377
volatility,0.011854835423798898,0.011854835423798898
providers,0.011828863448935422,0.011828863448935422
production,0.011809546426465143,0.011809546426465143
personal,0.011793754089415324,0.011793754089415324
ship,0.011730236321779032,0.011730236321779032
levels,0.011701129344113936,0.011701129344113936
period,0.011692635719564023,0.011692635719564023
suspension,0.011668396922505382,0.011668396922505382
condition materially,0.011643949668398334,0.011643949668398334
holders class,0.01162733529572897,0.01162733529572897
loss,0.011568170257265283,0.011568170257265283
courts,0.011547382760226653,0.011547382760226653
environments,0.011513095629687772,0.011513095629687772
operations future,0.011511042821977454,0.011511042821977454
vary,0.011496003261974993,0.011496003261974993
diminish,0.011492213598376006,0.011492213598376006
payable,0.01146623902583694,0.01146623902583694
economy,0.011430618412095993,0.011430618412095993
modified,0.011422144915183114,0.011422144915183114
insured,0.011408068406772534,0.011408068406772534
global economy,0.011407835974986728,0.011407835974986728
real,0.011353356559489214,0.011353356559489214
secured,0.011348023623574547,0.011348023623574547
recruit,0.011296822518848601,0.011296822518848601
storage,0.011291406376917947,0.011291406376917947
relationships,0.011291174884765701,0.011291174884765701
cover,0.011288786191881495,0.011288786191881495
revenue growth,0.011275207051098543,0.011275207051098543
declare,0.011274523562171472,0.011274523562171472
stockholder,0.01123204664066335,0.01123204664066335
actual perceived,0.011216314706550403,0.011216314706550403
scale,0.01120743981365249,0.01120743981365249
important,0.01119777065724722,0.01119777065724722
advertising,0.011196410892500869,0.011196410892500869
54 54,0.011188267183404321,0.011188267183404321
impacts,0.011184332222398391,0.011184332222398391
titled,0.01116230087416679,0.01116230087416679
regulatory changes,0.011153933649017242,0.011153933649017242
evaluating,0.01113394921513907,0.01113394921513907
unit,0.011127743517134511,0.011127743517134511
control,0.011116058353994538,0.011116058353994538
solution,0.011093413152294486,0.011093413152294486
fair,0.011093108378317746,0.011093108378317746
favorable terms,0.011091404067999012,0.011091404067999012
offer,0.011077531246089229,0.011077531246089229
potential customers,0.011053284238404845,0.011053284238404845
brands,0.011044227835149219,0.011044227835149219
customer support,0.011022053527226034,0.011022053527226034
ways,0.010979173190756615,0.010979173190756615
months ended,0.010967107832789955,0.010967107832789955
share repurchases,0.01094137483553099,0.01094137483553099
devote,0.010892046721721444,0.010892046721721444
perform,0.01089055782029546,0.01089055782029546
substances,0.010885386042197765,0.010885386042197765
ability pay,0.010875366072471197,0.010875366072471197
collection use,0.010847391072869141,0.010847391072869141
collateral,0.010827321290704787,0.010827321290704787
67,0.010816034868883185,0.010816034868883185
extensive,0.010805372492851678,0.010805372492851678
chief,0.010791376151620027,0.010791376151620027
remains,0.010778545738581682,0.010778545738581682
ability access,0.010775451831057332,0.010775451831057332
changes foreign,0.010760978120164837,0.010760978120164837
avoid,0.010757509137749395,0.010757509137749395
replacement,0.010746092510484424,0.010746092510484424
perceptions,0.010719905280263108,0.010719905280263108
volatile,0.010714633389474124,0.010714633389474124
nation,0.010704327709201775,0.010704327709201775
regulatory agencies,0.010694150962553496,0.010694150962553496
devices,0.010688363585646446,0.010688363585646446
organization,0.010682312944644102,0.010682312944644102
result reputational,0.010678874593183408,0.010678874593183408
future adversely,0.010666594941664378,0.010666594941664378
realize,0.010665846719885632,0.010665846719885632
financial markets,0.010659755166494192,0.010659755166494192
adverse effect,0.010649737780584704,0.010649737780584704
results subject,0.010642812952905967,0.010642812952905967
world,0.010595039842249875,0.010595039842249875
experiences,0.010579172711468602,0.010579172711468602
adequately,0.010572736275189875,0.010572736275189875
permitted,0.010571257832095216,0.010571257832095216
having,0.010556260182536642,0.010556260182536642
goods,0.01055386718652704,0.01055386718652704
development,0.010538911056560804,0.010538911056560804
modification,0.010531004560278116,0.010531004560278116
commercially reasonable,0.010515540942309916,0.010515540942309916
impact reputation,0.010510967315214264,0.010510967315214264
rule,0.010497314035113637,0.010497314035113637
credit agreement,0.010472866330409806,0.010472866330409806
expense,0.0104623497890895,0.0104623497890895
incentive,0.010431280673545587,0.010431280673545587
repay,0.010430610227340651,0.010430610227340651
fluctuate,0.010419327286284988,0.010419327286284988
2023,0.010412626203485306,0.010412626203485306
rights,0.010370191070806082,0.010370191070806082
testing,0.010367977583915144,0.010367977583915144
tariff,0.010355505683340293,0.010355505683340293
clearances,0.010314489459357493,0.010314489459357493
invested,0.010298374821411807,0.010298374821411807
additional information,0.010250777311126918,0.010250777311126918
creating,0.010236389490208431,0.010236389490208431
relationship,0.01018504537307618,0.01018504537307618
debt service,0.010139599789826712,0.010139599789826712
privacy data,0.010122126450341292,0.010122126450341292
integration,0.010104877203091858,0.010104877203091858
commercially,0.010064106073760308,0.010064106073760308
legislative regulatory,0.010048496951800772,0.010048496951800772
hedging,0.010015953054070267,0.010015953054070267
contractual,0.010006626322335939,0.010006626322335939
initiated,0.009984635826728877,0.009984635826728877
attention management,0.009960841284233989,0.009960841284233989
opportunity,0.009938578232200672,0.009938578232200672
accuracy,0.009919713054971649,0.009919713054971649
efforts,0.009911862146690703,0.009911862146690703
units,0.009909547762830715,0.009909547762830715
preferred stock,0.009908655562041194,0.009908655562041194
political instability,0.009897792649782342,0.009897792649782342
file,0.009888455808652248,0.009888455808652248
additional costs,0.009879270685413347,0.009879270685413347
estimates,0.009866320898702284,0.009866320898702284
strategic transactions,0.009864818034622575,0.009864818034622575
reliability,0.009852081610303874,0.009852081610303874
site,0.009842316896171745,0.009842316896171745
significant management,0.009832811141606855,0.009832811141606855
financial,0.009810612496689915,0.009810612496689915
affiliates,0.009789312621035495,0.009789312621035495
analysts,0.009787897214575778,0.009787897214575778
business operating,0.009784752552275747,0.009784752552275747
qualified personnel,0.009766935246251131,0.009766935246251131
coverage,0.009705588580353886,0.009705588580353886
contingencies,0.009697461535405209,0.009697461535405209
reporting requirements,0.009682902805902843,0.009682902805902843
voting,0.009618672195762292,0.009618672195762292
joint ventures,0.009586738790506227,0.009586738790506227
jurisdictions operate,0.009582798224399641,0.009582798224399641
supplier,0.009578923927951156,0.009578923927951156
health crises,0.009571655214823957,0.009571655214823957
relatively,0.00956195099553914,0.00956195099553914
business addition,0.009556978521876999,0.009556978521876999
threats,0.00954849950601112,0.00954849950601112
retention,0.009535787449621703,0.009535787449621703
export,0.009498674069610243,0.009498674069610243
discussed,0.00949025461057072,0.00949025461057072
enhanced,0.009459625740156578,0.009459625740156578
31 2025,0.009459291006443328,0.009459291006443328
perceived,0.009455652286481646,0.009455652286481646
regulatory approval,0.00940978030851454,0.00940978030851454
plan,0.009389515730761478,0.009389515730761478
competitive,0.009371306191631798,0.009371306191631798
international sales,0.009295908139340971,0.009295908139340971
changes,0.009263187687585283,0.009263187687585283
susceptible,0.009232412790495888,0.009232412790495888
things,0.009184771345463458,0.009184771345463458
network,0.009180279532925594,0.009180279532925594
extreme,0.009179726219221902,0.009179726219221902
risks related,0.009172059250787028,0.009172059250787028
motivate,0.00916942335002577,0.00916942335002577
launch,0.009156711660752999,0.009156711660752999
acceptable,0.009110855685254203,0.009110855685254203
state delaware,0.00904581742170093,0.00904581742170093
uncertain,0.009037156420127973,0.009037156420127973
trading volume,0.009027218560846538,0.009027218560846538
quarter,0.009025001775912334,0.009025001775912334
subject legal,0.009004409545871004,0.009004409545871004
based,0.009000617727954614,0.009000617727954614
privacy laws,0.008995681818144438,0.008995681818144438
