word,coefficient,abs_coefficient
annual report,0.017467671467706662,0.017467671467706662
57,0.017464909388337384,0.017464909388337384
parts,0.0174202104327408,0.0174202104327408
additional,0.017400559058616625,0.017400559058616625
senior,0.017343487871511458,0.017343487871511458
12,0.01733615566874306,0.01733615566874306
regions,0.01732652635800586,0.01732652635800586
awareness,0.017323979579477233,0.017323979579477233
instruments,0.017243264467239772,0.017243264467239772
size,0.017235864316542598,0.017235864316542598
adequately,0.017215625730727997,0.017215625730727997
executive officer,0.017132002930557208,0.017132002930557208
ventures,0.017104785640847723,0.017104785640847723
rise,0.017090146660204766,0.017090146660204766
bank,0.01707151815333832,0.01707151815333832
factors including,0.01704812658931266,0.01704812658931266
subcontractors,0.017003746345928165,0.017003746345928165
timely,0.017000522546277506,0.017000522546277506
carrying,0.01699444119284843,0.01699444119284843
manufacturing,0.01698847692682281,0.01698847692682281
presence,0.016987663402118783,0.016987663402118783
increase,0.016936981211419424,0.016936981211419424
ratings,0.016922887081351177,0.016922887081351177
regardless,0.016887527718879036,0.016887527718879036
ship,0.01682701497427101,0.01682701497427101
arising,0.016781018431048532,0.016781018431048532
marketing,0.016755157021960915,0.016755157021960915
fixed,0.016715512272435375,0.016715512272435375
participants,0.016694578402610873,0.016694578402610873
utility,0.01659987066929952,0.01659987066929952
suspension,0.016586986223693315,0.016586986223693315
fluctuations,0.016548589134660636,0.016548589134660636
remediation,0.016515608305938106,0.016515608305938106
agreement,0.016392240066427206,0.016392240066427206
entitled,0.01637680295909664,0.01637680295909664
supplier,0.016352601588764983,0.016352601588764983
cybersecurity,0.016325193286603663,0.016325193286603663
62,0.016316727016615133,0.016316727016615133
working,0.016285129970001075,0.016285129970001075
cloud,0.016246004878313455,0.016246004878313455
proceeds,0.016191118066745572,0.016191118066745572
limit,0.0161087994934947,0.0161087994934947
reputational,0.01610298842222433,0.01610298842222433
selling,0.01607062170000364,0.01607062170000364
specific,0.016010038169976846,0.016010038169976846
newly,0.015991215185679936,0.015991215185679936
limited number,0.015989281646267648,0.015989281646267648
success,0.015930312682779894,0.015930312682779894
storage,0.015916544283033823,0.015916544283033823
transfers,0.01586580472156303,0.01586580472156303
chief financial,0.01583090617217136,0.01583090617217136
conduct,0.01582437181407667,0.01582437181407667
deliveries,0.01582285092728542,0.01582285092728542
additional costs,0.015812984950427256,0.015812984950427256
depreciation,0.015783530224222173,0.015783530224222173
secrets,0.015748312097017075,0.015748312097017075
unknown,0.015738585686964957,0.015738585686964957
scale,0.015736009180008115,0.015736009180008115
70,0.015720116579890163,0.015720116579890163
restated bylaws,0.015695610615505465,0.015695610615505465
57 57,0.015675494831993427,0.015675494831993427
cash flow,0.01564548287336078,0.01564548287336078
train,0.015535285252220695,0.015535285252220695
including changes,0.015524097962281281,0.015524097962281281
contain,0.01551831917742868,0.01551831917742868
debt,0.015511152443940697,0.015511152443940697
operate,0.015505958706131322,0.015505958706131322
conduct business,0.01549086805047491,0.01549086805047491
share repurchases,0.015436619677860319,0.015436619677860319
enhancements,0.015417471643912566,0.015417471643912566
ended june,0.015410733924925462,0.015410733924925462
experiences,0.015408627730017567,0.015408627730017567
attention management,0.015393987115263413,0.015393987115263413
confidentiality,0.015322234163693606,0.015322234163693606
development,0.015275635048121051,0.015275635048121051
chief,0.01525388900248981,0.01525388900248981
enacted,0.015238414221658423,0.015238414221658423
financial institutions,0.015230536034854308,0.015230536034854308
competitive position,0.0151883163304429,0.0151883163304429
adverse changes,0.015184901790915159,0.015184901790915159
1a annual,0.01505134103247689,0.01505134103247689
use ai,0.015016933206765892,0.015016933206765892
payable,0.014984063189665584,0.014984063189665584
nation,0.014933963169505923,0.014933963169505923
amounts,0.014933373237002702,0.014933373237002702
trade secrets,0.014930693836269751,0.014930693836269751
flow,0.01492459777818901,0.01492459777818901
policies,0.01492446337001092,0.01492446337001092
receivables,0.014913106946936325,0.014913106946936325
raw,0.014887110281743901,0.014887110281743901
72,0.014854940523387877,0.014854940523387877
develop,0.01481055547033351,0.01481055547033351
multi,0.014798065236027249,0.014798065236027249
common,0.014787581080605279,0.014787581080605279
instances,0.014777726133150811,0.014777726133150811
google,0.01476802593266309,0.01476802593266309
2026,0.014745801127208115,0.014745801127208115
disrupt business,0.014678599137800999,0.014678599137800999
69,0.014663546257757946,0.014663546257757946
perceived,0.01463955621890435,0.01463955621890435
rights,0.014626117495883223,0.014626117495883223
business subject,0.014587980462984783,0.014587980462984783
defined,0.014550008318586499,0.014550008318586499
bribery,0.014520063759651756,0.014520063759651756
providers,0.014498563870731987,0.014498563870731987
despite,0.014498417348693924,0.014498417348693924
deliver,0.014453367434220302,0.014453367434220302
ways,0.014418788371402567,0.014418788371402567
facility,0.014409722892558149,0.014409722892558149
impact demand,0.014386657857194415,0.014386657857194415
100,0.014384941592915725,0.014384941592915725
process,0.014376809853186283,0.014376809853186283
potential customers,0.014356315928438557,0.014356315928438557
regulatory changes,0.014300787049500614,0.014300787049500614
file,0.014281926866388555,0.014281926866388555
operations,0.01424294039000257,0.01424294039000257
manufacturers,0.014201457522509108,0.014201457522509108
dilution,0.014165156057595309,0.014165156057595309
cybersecurity incidents,0.014090001319744425,0.014090001319744425
misuse,0.014079715494035952,0.014079715494035952
sold,0.014070628588314166,0.014070628588314166
india,0.014069550083624519,0.014069550083624519
65,0.014055572026045094,0.014055572026045094
accuracy,0.014029083161150587,0.014029083161150587
planning,0.014008079199826986,0.014008079199826986
closing,0.013994621662565059,0.013994621662565059
control,0.013965684057888953,0.013965684057888953
result additional,0.01395472489724972,0.01395472489724972
rates,0.013942378501218893,0.013942378501218893
estimates,0.013917916054371727,0.013917916054371727
similar,0.013893080951605576,0.013893080951605576
diminish,0.01384389971368838,0.01384389971368838
transaction,0.013835229829534048,0.013835229829534048
loans,0.013812299154084086,0.013812299154084086
priorities,0.013777670477122573,0.013777670477122573
reduction,0.013731363929485079,0.013731363929485079
defense,0.013728564234429424,0.013728564234429424
motivate,0.013702861697793434,0.013702861697793434
settle,0.013696655955813718,0.013696655955813718
insurance coverage,0.013666285413822891,0.013666285413822891
joint venture,0.01365626519289084,0.01365626519289084
wafer,0.013655807715604889,0.013655807715604889
customer support,0.013639371475289843,0.013639371475289843
lost,0.013633834830642948,0.013633834830642948
factors discussed,0.013561799400722356,0.013561799400722356
real estate,0.01356096686869055,0.01356096686869055
russia ukraine,0.01355603190580547,0.01355603190580547
downturns,0.013551940612436746,0.013551940612436746
microsoft,0.013550873394038671,0.013550873394038671
solution,0.013529219364007177,0.013529219364007177
competition,0.013477928255651698,0.013477928255651698
resolve,0.013442213062325471,0.013442213062325471
impact operating,0.01344205441478653,0.01344205441478653
costs adversely,0.013434955523789177,0.013434955523789177
impact operations,0.013371848422720108,0.013371848422720108
31 2025,0.013369548459373678,0.013369548459373678
hedging,0.013346960488067935,0.013346960488067935
policy,0.013336266159623304,0.013336266159623304
party service,0.013270772828306741,0.013270772828306741
customers adversely,0.01325838103958918,0.01325838103958918
issuance,0.013173598621406721,0.013173598621406721
sensitive,0.013171148411915124,0.013171148411915124
tariffs trade,0.013125227289729072,0.013125227289729072
superior,0.013110277245005218,0.013110277245005218
future growth,0.01310380381849045,0.01310380381849045
discretion,0.01309457393675011,0.01309457393675011
entered,0.013051148933699101,0.013051148933699101
interpretation,0.013046014985726747,0.013046014985726747
challenging,0.013045662312357285,0.013045662312357285
reductions,0.01304088419319597,0.01304088419319597
include limited,0.013030625709362266,0.013030625709362266
improve,0.013020210646998093,0.013020210646998093
broad,0.013014074079044582,0.013014074079044582
commercially reasonable,0.012907743639806199,0.012907743639806199
invested,0.01290284249020455,0.01290284249020455
42 42,0.012865358896188896,0.012865358896188896
information set,0.012858292188850484,0.012858292188850484
seek,0.01285432363353946,0.01285432363353946
deterioration,0.012819798579195825,0.012819798579195825
data security,0.012796336100247404,0.012796336100247404
reported,0.012795334523819148,0.012795334523819148
did,0.012792987396348338,0.012792987396348338
generally,0.012774699546959048,0.012774699546959048
actual perceived,0.012771210297805612,0.012771210297805612
affect,0.012748111221858358,0.012748111221858358
european commission,0.012724066051874611,0.012724066051874611
having,0.012716054849505309,0.012716054849505309
new business,0.012665253884541976,0.012665253884541976
incur additional,0.012642188200263239,0.012642188200263239
reputation,0.012642073155176495,0.012642073155176495
operating results,0.012582768328963666,0.012582768328963666
commercially,0.01258237294552372,0.01258237294552372
reliance,0.012580375258107167,0.012580375258107167
face risks,0.012554394686787812,0.012554394686787812
recruit,0.012524557715255286,0.012524557715255286
involving,0.012519691207501328,0.012519691207501328
political instability,0.012374658940285688,0.012374658940285688
sustained,0.012358292158443522,0.012358292158443522
personal information,0.012357274074592145,0.012357274074592145
billion,0.012319254226393921,0.012319254226393921
segments,0.012288728479793646,0.012288728479793646
fcpa,0.012288412749061933,0.012288412749061933
intangible assets,0.012185833424773763,0.012185833424773763
charges,0.012184907240260806,0.012184907240260806
courts,0.012174889078828962,0.012174889078828962
announcement,0.012171455321719118,0.012171455321719118
directly,0.012168220600107568,0.012168220600107568
declare,0.012106579909421206,0.012106579909421206
retain motivate,0.012101934748926714,0.012101934748926714
corporate,0.012082118995533034,0.012082118995533034
office,0.0120725538194747,0.0120725538194747
contribute,0.012039252326143949,0.012039252326143949
tariff,0.012026707840656393,0.012026707840656393
condition materially,0.01202370059899805,0.01202370059899805
senior management,0.011980126209282974,0.011980126209282974
denominated,0.011962199137336753,0.011962199137336753
influence,0.011950427689203165,0.011950427689203165
regulatory agencies,0.011904619760529282,0.011904619760529282
proprietary information,0.011887883218800537,0.011887883218800537
regulate,0.01183856586040306,0.01183856586040306
vulnerability,0.011742581898682011,0.011742581898682011
59,0.011741223829489968,0.011741223829489968
trust,0.011675176539373125,0.011675176539373125
incurred,0.01163888023746493,0.01163888023746493
periods,0.011622666137284745,0.011622666137284745
february,0.011622317976204883,0.011622317976204883
unit,0.011575749710033924,0.011575749710033924
statement,0.011557208540486025,0.011557208540486025
culture,0.011430628305467424,0.011430628305467424
55 55,0.011419046650349218,0.011419046650349218
indebtedness,0.011417074108296095,0.011417074108296095
types,0.011416797718522423,0.011416797718522423
fulfill,0.0114019756826545,0.0114019756826545
assure,0.011398816778676935,0.011398816778676935
using,0.011388232343810067,0.011388232343810067
representatives,0.011372608263075203,0.011372608263075203
asserted,0.011362554136615936,0.011362554136615936
industry,0.01133887804151343,0.01133887804151343
business including,0.0113177391495333,0.0113177391495333
permit,0.0113122981165507,0.0113122981165507
offered,0.0112563656009536,0.0112563656009536
options,0.01124071363950007,0.01124071363950007
commercialize,0.011233850515486856,0.011233850515486856
15,0.01123196972482944,0.01123196972482944
customer data,0.011223452228865831,0.011223452228865831
attention,0.011209567191638624,0.011209567191638624
raise,0.011166918387960694,0.011166918387960694
designed,0.011165682213751369,0.011165682213751369
purchase,0.01114421981622955,0.01114421981622955
relationships,0.011138142345432185,0.011138142345432185
subject,0.011121712833469794,0.011121712833469794
cards,0.011056626126534663,0.011056626126534663
gross margin,0.011043335928095251,0.011043335928095251
cash,0.011010860980927446,0.011010860980927446
broader,0.010983328759910142,0.010983328759910142
covered,0.010978177468789995,0.010978177468789995
able,0.010939458359941347,0.010939458359941347
corrupt,0.010907564635295665,0.010907564635295665
margin,0.010890470867254597,0.010890470867254597
fluctuate,0.010881127198155248,0.010881127198155248
integrate,0.010872825384370871,0.010872825384370871
acceptable,0.010859497285955585,0.010859497285955585
future performance,0.01085232521876662,0.01085232521876662
impacted,0.010851914581942361,0.010851914581942361
antitrust,0.010844757993908933,0.010844757993908933
traditional,0.010831917895588036,0.010831917895588036
medical,0.010795730396213211,0.010795730396213211
opportunity,0.010795421221331153,0.010795421221331153
copyright,0.01079526003097113,0.01079526003097113
data protection,0.010764451698577515,0.010764451698577515
existing stockholders,0.010755881676375105,0.010755881676375105
affect revenue,0.010751852221000509,0.010751852221000509
include,0.010719779101296345,0.010719779101296345
distributors,0.010711701296373811,0.010711701296373811
privacy,0.010651615740860787,0.010651615740860787
tools,0.0106325761321154,0.0106325761321154
major,0.01060642709109377,0.01060642709109377
appropriately,0.010583583140122244,0.010583583140122244
ability successfully,0.010573058769124604,0.010573058769124604
phishing,0.010572514838899098,0.010572514838899098
terrorism,0.010563075723599371,0.010563075723599371
variable,0.010557668529382957,0.010557668529382957
increased costs,0.01054844527899031,0.01054844527899031
unrest,0.010537215807507036,0.010537215807507036
key employees,0.010526773082066176,0.010526773082066176
expectations,0.010489650576968488,0.010489650576968488
cover,0.010409805709268843,0.010409805709268843
40,0.01040463457960956,0.01040463457960956
trade,0.010390708855318943,0.010390708855318943
alternatives,0.010389187277618613,0.010389187277618613
impairment charges,0.010386618086047199,0.010386618086047199
interpreted,0.010370507911274536,0.010370507911274536
000,0.01036336299688518,0.01036336299688518
threatened,0.010336731300126545,0.010336731300126545
gross margins,0.010329380591109334,0.010329380591109334
ensure,0.010264417180988708,0.010264417180988708
wide,0.01025262613447024,0.01025262613447024
regulations result,0.010247502529136893,0.010247502529136893
joint,0.01023781994855471,0.01023781994855471
governing,0.01021982192931736,0.01021982192931736
average selling,0.01021596224646112,0.01021596224646112
stop,0.010189331979626216,0.010189331979626216
eu,0.010170296392487534,0.010170296392487534
average,0.010141751218175801,0.010141751218175801
severity,0.010131102800662834,0.010131102800662834
exchange rates,0.010106965983142807,0.010106965983142807
enter,0.010102227303383563,0.010102227303383563
recognize,0.010097330544365749,0.010097330544365749
acquisition,0.010072265727409258,0.010072265727409258
adversely affect,0.01006075996741705,0.01006075996741705
