word,coefficient,abs_coefficient
fiscal 2023,0.0266533836681489,0.0266533836681489
holders,0.02664844832674911,0.02664844832674911
remain,0.026497916813921493,0.026497916813921493
issue,0.02645831362942034,0.02645831362942034
vendors,0.026381719335297815,0.026381719335297815
50,0.026176433367203218,0.026176433367203218
channel partners,0.026102951067371625,0.026102951067371625
expenses,0.02600828242461815,0.02600828242461815
real estate,0.025465566486598108,0.025465566486598108
export,0.025225081113481602,0.025225081113481602
partner,0.025133398378119,0.025133398378119
policies,0.024986862347914123,0.024986862347914123
factors described,0.024984600225440724,0.024984600225440724
cloud,0.024955269401543835,0.024955269401543835
achieve,0.02489982627610837,0.02489982627610837
received,0.024884855935478314,0.024884855935478314
factors discussed,0.0246537524787338,0.0246537524787338
2021,0.024530948996304196,0.024530948996304196
solutions,0.024415838474270864,0.024415838474270864
affect results,0.024380519601278208,0.024380519601278208
january,0.02431517197816345,0.02431517197816345
conflict,0.02413545065988122,0.02413545065988122
ratings,0.0240612172912796,0.0240612172912796
officers,0.023611854132759548,0.023611854132759548
66,0.023578277870111443,0.023578277870111443
june,0.023150304045021258,0.023150304045021258
success,0.023095823814781088,0.023095823814781088
candidates,0.022927964065841532,0.022927964065841532
reference,0.022748707067746864,0.022748707067746864
factors disclosed,0.022626429958199187,0.022626429958199187
result,0.022591095485063994,0.022591095485063994
federal,0.02243319658053264,0.02243319658053264
events,0.0223452453120087,0.0223452453120087
facing,0.02231419891633711,0.02231419891633711
parts,0.022209710783260814,0.022209710783260814
targets,0.021928663018703564,0.021928663018703564
subject,0.021761592412873183,0.021761592412873183
review,0.02155267983423889,0.02155267983423889
data protection,0.021495733495693184,0.021495733495693184
completed,0.021481994208569225,0.021481994208569225
additional,0.02147513266266584,0.02147513266266584
transaction,0.021446519092498013,0.021446519092498013
partnerships,0.02127310793313833,0.02127310793313833
secured,0.021271056421623365,0.021271056421623365
duty,0.021260412341737478,0.021260412341737478
transportation,0.02108545084523932,0.02108545084523932
entitled,0.02098328307081346,0.02098328307081346
factors including,0.020941057073206096,0.020941057073206096
legal regulatory,0.020916515123855624,0.020916515123855624
march,0.020704728363405853,0.020704728363405853
effect financial,0.020691005913611137,0.020691005913611137
cyber,0.02061860723531909,0.02061860723531909
issued,0.020553140166140002,0.020553140166140002
gains,0.02054701073474176,0.02054701073474176
defined,0.020475702997582026,0.020475702997582026
levels,0.020466692468527375,0.020466692468527375
contract,0.020430680163069256,0.020430680163069256
issuer,0.020420421237126615,0.020420421237126615
development,0.020379093987251316,0.020379093987251316
material adverse,0.020351152812910472,0.020351152812910472
results subject,0.020234372761566418,0.020234372761566418
storage,0.020158682806071672,0.020158682806071672
tariffs,0.02013825841917891,0.02013825841917891
april,0.020129025526251478,0.020129025526251478
benefit,0.020089628360148475,0.020089628360148475
ii,0.020058088892113447,0.020058088892113447
terminated,0.020048561047464036,0.020048561047464036
annual report,0.020003376444072088,0.020003376444072088
preferences,0.019984153609132062,0.019984153609132062
extent,0.019982423623262063,0.019982423623262063
segment,0.019911437236678146,0.019911437236678146
strategic,0.019874851199978356,0.019874851199978356
continued,0.019862340072135276,0.019862340072135276
market price,0.019645490286678478,0.019645490286678478
estate,0.019456887727042196,0.019456887727042196
operations addition,0.019456585417486107,0.019456585417486107
43 43,0.01945641222953862,0.01945641222953862
changes,0.019455005936062555,0.019455005936062555
concerning,0.019445877234041595,0.019445877234041595
management attention,0.019424457574385146,0.019424457574385146
taken,0.01931686912550622,0.01931686912550622
equipment,0.019258059024689998,0.019258059024689998
channel,0.019245341481622154,0.019245341481622154
64,0.019185485631817132,0.019185485631817132
acquisitions,0.019181854453408566,0.019181854453408566
identify,0.019174209996403846,0.019174209996403846
larger,0.019159221550074688,0.019159221550074688
execute,0.01915820882232406,0.01915820882232406
fixed,0.019120701520640295,0.019120701520640295
cases,0.019099390731615762,0.019099390731615762
combination,0.018780562815901132,0.018780562815901132
state,0.018726466167383653,0.018726466167383653
imposes,0.018715927333430565,0.018715927333430565
impairment,0.01866927008600852,0.01866927008600852
tariffs trade,0.018519340503798377,0.018519340503798377
incur,0.018493610299758958,0.018493610299758958
47,0.018279882522154574,0.018279882522154574
united,0.018238695795893312,0.018238695795893312
50 50,0.01820854239619907,0.01820854239619907
capacity,0.018206381131162234,0.018206381131162234
refer,0.018203822660271204,0.018203822660271204
risks related,0.018195487944554913,0.018195487944554913
attention,0.01815555731300402,0.01815555731300402
entered,0.018111079710538748,0.018111079710538748
circumstances,0.018017048097239193,0.018017048097239193
senior,0.017911360634671074,0.017911360634671074
domestic,0.017893333065052135,0.017893333065052135
subsequent,0.017874807882765825,0.017874807882765825
impacts,0.01787339092954626,0.01787339092954626
adoption,0.017812213676319917,0.017812213676319917
targeting,0.017727025104135697,0.017727025104135697
play,0.01770889301924135,0.01770889301924135
compensation,0.017702425674022877,0.017702425674022877
holders class,0.017679608731752568,0.017679608731752568
defaults,0.017630191437240116,0.017630191437240116
documents,0.017609093087431388,0.017609093087431388
ended,0.017438000327862236,0.017438000327862236
insurance,0.017431943879030135,0.017431943879030135
offers,0.017397547785431088,0.017397547785431088
fcpa,0.017360895636354463,0.017360895636354463
electronic,0.017174072031984598,0.017174072031984598
foregoing,0.01716432371657103,0.01716432371657103
condition materially,0.017139801064525177,0.017139801064525177
generation,0.017030996362641448,0.017030996362641448
remains,0.01701867042454444,0.01701867042454444
57,0.01701360309842471,0.01701360309842471
various factors,0.017011685924668233,0.017011685924668233
product,0.016963933745196665,0.016963933745196665
30 2024,0.01690078225322413,0.01690078225322413
gross,0.016880603241148043,0.016880603241148043
54,0.016701304211695907,0.016701304211695907
approval,0.01662606650175978,0.01662606650175978
quarter,0.016590230519330285,0.016590230519330285
near,0.01656646477113216,0.01656646477113216
shipping,0.016552589181856394,0.016552589181856394
market,0.016509097553083753,0.016509097553083753
adverse,0.016469534665582514,0.016469534665582514
related costs,0.016459871846887936,0.016459871846887936
user,0.016356227119924766,0.016356227119924766
2026,0.01629801377717713,0.01629801377717713
incur additional,0.016291328645510823,0.016291328645510823
note,0.016263889479932764,0.016263889479932764
measure,0.016235674508954204,0.016235674508954204
relationships customers,0.01623274011004952,0.01623274011004952
participants,0.016227225928390678,0.016227225928390678
65,0.016194011104470957,0.016194011104470957
infrastructure,0.016147093389135954,0.016147093389135954
used,0.01610080571243297,0.01610080571243297
67,0.016067255841195498,0.016067255841195498
members,0.01606326329038524,0.01606326329038524
ended june,0.016050392388039326,0.016050392388039326
expect,0.016023389953525567,0.016023389953525567
scheduled,0.015996508629249537,0.015996508629249537
balance,0.015945925913618843,0.015945925913618843
final,0.0159446484166534,0.0159446484166534
launch,0.015927210633104205,0.015927210633104205
identified,0.015765489334200782,0.015765489334200782
depreciation,0.015706113173579943,0.015706113173579943
transitions,0.015693425486468997,0.015693425486468997
goods,0.01567600296972041,0.01567600296972041
demand,0.015657938319986728,0.015657938319986728
existence,0.015628889913310094,0.015628889913310094
personal information,0.015595177895021078,0.015595177895021078
billion,0.01552538085768656,0.01552538085768656
titled,0.015514825233463949,0.015514825233463949
duties,0.015479826903671497,0.015479826903671497
impact,0.01543230509264068,0.01543230509264068
real,0.015403515844263157,0.015403515844263157
future performance,0.015295169059769924,0.015295169059769924
testing,0.015218815943799695,0.015218815943799695
compliance,0.015218660869025449,0.015218660869025449
february,0.015211809280229954,0.015211809280229954
provided,0.015114311715138322,0.015114311715138322
multi,0.015037404732421548,0.015037404732421548
products services,0.014929333385183674,0.014929333385183674
tax incentives,0.014890596298946176,0.014890596298946176
permitted,0.014884190063671325,0.014884190063671325
receivables,0.014883275014399122,0.014883275014399122
protect,0.01487872026259463,0.01487872026259463
ability pay,0.014873109446789809,0.014873109446789809
authorized,0.014841316421292525,0.014841316421292525
covid,0.014802579737828631,0.014802579737828631
reliance,0.014734856509463073,0.014734856509463073
incentives,0.014713554381394172,0.014713554381394172
addition,0.014656660690335922,0.014656660690335922
reduction,0.01463299475828116,0.01463299475828116
carefully consider,0.014589004291442238,0.014589004291442238
dollar,0.014569164895733048,0.014569164895733048
law,0.014525897845652752,0.014525897845652752
ship,0.014521949017807791,0.014521949017807791
months ended,0.014475106752062867,0.014475106752062867
discounts,0.014442128776475088,0.014442128776475088
corporate,0.0143976292006305,0.0143976292006305
57 57,0.014365071868871053,0.014365071868871053
risk factor,0.014355520461583776,0.014355520461583776
profit,0.014349082509287181,0.014349082509287181
realize,0.014335369958191263,0.014335369958191263
quarter fiscal,0.014317808326524165,0.014317808326524165
foreign exchange,0.014292358491250188,0.014292358491250188
factor,0.014235447852438196,0.014235447852438196
crises,0.01421813427592875,0.01421813427592875
presence,0.014216033137609432,0.014216033137609432
tariff,0.014210394489533958,0.014210394489533958
directors officers,0.014103773666167704,0.014103773666167704
substances,0.014100828173172675,0.014100828173172675
covid 19,0.01408476209555303,0.01408476209555303
sec,0.014035526389315512,0.014035526389315512
rise,0.014008365730195317,0.014008365730195317
evaluating,0.013998322793484803,0.013998322793484803
clients,0.013925811802358572,0.013925811802358572
executive officer,0.013913483887388313,0.013913483887388313
implementation,0.013888622550432515,0.013888622550432515
demand products,0.013853170612767198,0.013853170612767198
outside control,0.013839894897999852,0.013839894897999852
include limited,0.013819547034549164,0.013819547034549164
acceptable,0.013769176095642386,0.013769176095642386
minimum,0.013735544191893151,0.013735544191893151
awareness,0.013725704739079367,0.013725704739079367
40 40,0.013712796699474363,0.013712796699474363
shareholders,0.013700758026819292,0.013700758026819292
environments,0.0136456667544213,0.0136456667544213
delaware,0.01363676857433555,0.01363676857433555
divert,0.013578706586788574,0.013578706586788574
resources,0.013565443391356506,0.013565443391356506
customers ability,0.01356370332032396,0.01356370332032396
incentive,0.013520192825457014,0.013520192825457014
described,0.013508777467289903,0.013508777467289903
administration,0.01349608494230823,0.01349608494230823
purchases,0.013470355266347923,0.013470355266347923
december 31,0.013444576136613333,0.013444576136613333
talent,0.013440758270909731,0.013440758270909731
variability,0.013428486587261297,0.013428486587261297
deliveries,0.013355287758572497,0.013355287758572497
adversely impacted,0.013323176364496892,0.013323176364496892
shareholder,0.013284454668708536,0.013284454668708536
reasonable,0.013269108338806734,0.013269108338806734
costs related,0.013252633347044133,0.013252633347044133
order,0.013242231003612276,0.013242231003612276
future,0.013240309254639286,0.013240309254639286
offering,0.013221735661915524,0.013221735661915524
competition,0.01321885648047902,0.01321885648047902
ultimately,0.013210453463542372,0.013210453463542372
maintaining,0.013192958237338194,0.013192958237338194
modifications,0.013177749177385557,0.013177749177385557
changes laws,0.013173098778500779,0.013173098778500779
possible,0.013122102679928043,0.013122102679928043
required,0.01312061563366602,0.01312061563366602
information,0.013118128909506983,0.013118128909506983
amortization,0.013108186623676608,0.013108186623676608
depends,0.013032419345219573,0.013032419345219573
savings,0.012975803068058959,0.012975803068058959
liabilities,0.012955177819041255,0.012955177819041255
experience,0.012954126018477537,0.012954126018477537
adversely impact,0.012943725923454776,0.012943725923454776
improve,0.012939179170765456,0.012939179170765456
reductions,0.012919354392773731,0.012919354392773731
periods,0.012885899547374919,0.012885899547374919
2024 form,0.012879969902136886,0.012879969902136886
continue subject,0.012803760715076147,0.012803760715076147
term,0.012794011880286237,0.012794011880286237
addition information,0.012786842588849389,0.012786842588849389
enacted,0.012776282457260878,0.012776282457260878
brands,0.012756788097865554,0.012756788097865554
technology infrastructure,0.012755935653381055,0.012755935653381055
volume,0.012649807545665904,0.012649807545665904
termination,0.012633681239381972,0.012633681239381972
reputation,0.012630672221253891,0.012630672221253891
practice,0.012630209920610317,0.012630209920610317
factors previously,0.012600571169573872,0.012600571169573872
notice,0.012592035987761489,0.012592035987761489
framework,0.012575171939283576,0.012575171939283576
reviews,0.012566845561680355,0.012566845561680355
dependent,0.012510532213077866,0.012510532213077866
opportunity,0.012500728492442542,0.012500728492442542
influence,0.012474216829852244,0.012474216829852244
service providers,0.01241125171638027,0.01241125171638027
designed,0.01238023992326013,0.01238023992326013
depending,0.01234617357561771,0.01234617357561771
shares common,0.01227599900988703,0.01227599900988703
environmental,0.012272574185759583,0.012272574185759583
common,0.012264958833544667,0.012264958833544667
effectiveness,0.01226374879740905,0.01226374879740905
sold,0.01226322738999471,0.01226322738999471
store,0.012254372432173238,0.012254372432173238
direct,0.012209307253943247,0.012209307253943247
devices,0.012204230905620048,0.012204230905620048
risks,0.012194200300663923,0.012194200300663923
72,0.012153408152628376,0.012153408152628376
kingdom,0.01215181072160739,0.01215181072160739
energy,0.012128942932111938,0.012128942932111938
programs,0.012128689019505985,0.012128689019505985
accounting,0.012109507292262903,0.012109507292262903
united kingdom,0.01210590272084696,0.01210590272084696
commercially,0.012048225165344258,0.012048225165344258
reported,0.012020390090493927,0.012020390090493927
costs associated,0.012002286649276016,0.012002286649276016
operations business,0.011989217539436835,0.011989217539436835
diminish,0.011963306363155447,0.011963306363155447
realize expected,0.011949859971753546,0.011949859971753546
sellers,0.011941442644196646,0.011941442644196646
increase,0.011916628780177622,0.011916628780177622
loss,0.011904264374805773,0.011904264374805773
regardless,0.011872784495659112,0.011872784495659112
impact operations,0.011871966697741484,0.011871966697741484
does,0.011871614041034826,0.011871614041034826
newly,0.011869272159651284,0.011869272159651284
hedging,0.01181629893130283,0.01181629893130283
54 54,0.011788315511903572,0.011788315511903572
operate business,0.011772377136121687,0.011772377136121687
regulatory approval,0.011761225628265766,0.011761225628265766
affect business,0.01172345768820045,0.01172345768820045
medical,0.011705473665129505,0.011705473665129505
working,0.011694812765569095,0.011694812765569095
instruments,0.011689979377982225,0.011689979377982225
steps,0.01168986267268035,0.01168986267268035
lost,0.011635435964849903,0.011635435964849903
reasons,0.011626493583292322,0.011626493583292322
culture,0.011587724052899767,0.011587724052899767
retaliatory,0.011578368656962537,0.011578368656962537
commercialize,0.011554833410481418,0.011554833410481418
issuance,0.011535414093275607,0.011535414093275607
application,0.011529648402220502,0.011529648402220502
capabilities,0.011517758093818125,0.011517758093818125
requires,0.011455238671449486,0.011455238671449486
stock decline,0.011403195807519365,0.011403195807519365
actual perceived,0.011402929400714489,0.011402929400714489
short term,0.01136188140066375,0.01136188140066375
remediation,0.011341027756728399,0.011341027756728399
goodwill,0.011339063781200647,0.011339063781200647
ability access,0.011287918132775106,0.011287918132775106
declare,0.011287240529879589,0.011287240529879589
utility,0.011257982185957954,0.011257982185957954
controls,0.011226287981901974,0.011226287981901974
expense,0.011225161775469556,0.011225161775469556
48,0.011179791777000148,0.011179791777000148
fail,0.011163984382849922,0.011163984382849922
water,0.011161685740948904,0.011161685740948904
numerous,0.01115813411445836,0.01115813411445836
40,0.01115445849354914,0.01115445849354914
maintain,0.01113826019561719,0.01113826019561719
convertible,0.011137403056063444,0.011137403056063444
adverse changes,0.011134083252704662,0.011134083252704662
emissions,0.011119715318721723,0.011119715318721723
impact financial,0.011048319423793609,0.011048319423793609
vulnerabilities,0.011047995371801426,0.011047995371801426
limited number,0.01104539211179051,0.01104539211179051
vulnerability,0.01104461221130619,0.01104461221130619
site,0.011013628874853054,0.011013628874853054
expiration,0.011005938151107496,0.011005938151107496
component,0.010969818329726908,0.010969818329726908
new,0.010967817490581157,0.010967817490581157
cash,0.010966076773787302,0.010966076773787302
scale,0.010949092506314548,0.010949092506314548
google,0.010906935580050691,0.010906935580050691
business addition,0.010894586215932603,0.010894586215932603
adverse effect,0.010850659566982937,0.010850659566982937
disrupt,0.010835847163079676,0.010835847163079676
holdings,0.010831309599353526,0.010831309599353526
planning,0.010816401572168713,0.010816401572168713
exchange rates,0.010803883058859862,0.010803883058859862
significantly,0.010794864711737741,0.010794864711737741
european commission,0.010775410129754533,0.010775410129754533
commercially reasonable,0.010769116563136949,0.010769116563136949
reputation business,0.010752646340510976,0.010752646340510976
result additional,0.010729165150005283,0.010729165150005283
day,0.010726582768916,0.010726582768916
factors annual,0.010702436851580413,0.010702436851580413
interpretation,0.01070186527991324,0.01070186527991324
affiliates,0.01068125628988864,0.01068125628988864
delayed,0.01068085338199768,0.01068085338199768
september 30,0.010634026049351373,0.010634026049351373
independent,0.010612817859281781,0.010612817859281781
annual,0.010599710277659102,0.010599710277659102
45,0.010592002092460587,0.010592002092460587
wide,0.010584733770971296,0.010584733770971296
trade restrictions,0.010581857344830366,0.010581857344830366
import export,0.010550388711012371,0.010550388711012371
impact demand,0.01050814281245658,0.01050814281245658
period,0.010507175533565687,0.010507175533565687
announcement,0.010488338566398477,0.010488338566398477
reserve,0.010477017691279018,0.010477017691279018
cost,0.010459041480796401,0.010459041480796401
transfers,0.010457892560456266,0.010457892560456266
68,0.010431665816224527,0.010431665816224527
unknown,0.010425736585019562,0.010425736585019562
additional costs,0.010415421845757568,0.010415421845757568
new business,0.010397923025857849,0.010397923025857849
train,0.010396561709393529,0.010396561709393529
require significant,0.010346016557645379,0.010346016557645379
export controls,0.010335613816553579,0.010335613816553579
include,0.010325395183510564,0.010325395183510564
process,0.010284361282307069,0.010284361282307069
nation,0.010261170485074078,0.010261170485074078
russia,0.010228007250403128,0.010228007250403128
nasdaq,0.010227371721851983,0.010227371721851983
significant risks,0.0101985988795858,0.0101985988795858
stop,0.010176367391015935,0.010176367391015935
regulations,0.010137357476124768,0.010137357476124768
ventures,0.010130807518033882,0.010130807518033882
manufacturing,0.010102483165082582,0.010102483165082582
attempt,0.01009874582377404,0.01009874582377404
privacy data,0.01009201332271293,0.01009201332271293
failure,0.01007294249775109,0.01007294249775109
supplier,0.010063935777218888,0.010063935777218888
banks,0.01005715887234557,0.01005715887234557
priorities,0.010055979435618905,0.010055979435618905
business including,0.010053700784993394,0.010053700784993394
patterns,0.010044326771175872,0.010044326771175872
efficiencies,0.010004426294454633,0.010004426294454633
contribute,0.009995749771715358,0.009995749771715358
meet,0.009981951324061183,0.009981951324061183
credits,0.009980898010736044,0.009980898010736044
credit agreement,0.009977715368160566,0.009977715368160566
interpreted,0.009970941647665085,0.009970941647665085
alternatives,0.009966268066839992,0.009966268066839992
collateral,0.009958733676423522,0.009958733676423522
connection,0.009953155923035613,0.009953155923035613
evaluate,0.009934513546076707,0.009934513546076707
perceived,0.009921099931709438,0.009921099931709438
business adversely,0.009907552918177845,0.009907552918177845
cash flow,0.009907380634197186,0.009907380634197186
distributions,0.009892153192713323,0.009892153192713323
including changes,0.009881386078951452,0.009881386078951452
31 2025,0.009867123982909023,0.009867123982909023
traditional,0.009853895460371357,0.009853895460371357
having,0.009842279700057598,0.009842279700057598
fiscal,0.009818244175024263,0.009818244175024263
volatile,0.009804544012789924,0.009804544012789924
downturns,0.00978352224023975,0.00978352224023975
reporting requirements,0.009777775813045956,0.009777775813045956
defense,0.009777012441312303,0.009777012441312303
dividend,0.009742539194215792,0.009742539194215792
gross margin,0.009739939768977596,0.009739939768977596
developers,0.00973682887261426,0.00973682887261426
use ai,0.009725596105287894,0.009725596105287894
facilities,0.009724220936434111,0.009724220936434111
transparency,0.009712602707069464,0.009712602707069464
significant resources,0.009711993212391083,0.009711993212391083
international,0.009697916909720689,0.009697916909720689
expected benefits,0.009686921753679401,0.009686921753679401
resource,0.009677816605146944,0.009677816605146944
applied,0.009676304268883773,0.009676304268883773
firm,0.009651798030164674,0.009651798030164674
adequately,0.009565695993278642,0.009565695993278642
awards,0.009531883990594904,0.009531883990594904
position,0.00952534441120191,0.00952534441120191
business financial,0.009482458772901539,0.009482458772901539
margins,0.009471141549050273,0.009471141549050273
benefits,0.00944260674483362,0.00944260674483362
fluctuate,0.00940991913449315,0.00940991913449315
geographic,0.009401690170267745,0.009401690170267745
operations,0.009389481596670982,0.009389481596670982
modification,0.009388108250910443,0.009388108250910443
false,0.009337801649668003,0.009337801649668003
senior management,0.00933136700475494,0.00933136700475494
cover,0.00927867594413034,0.00927867594413034
manufactured,0.009253451685868332,0.009253451685868332
carrying,0.009236536242397257,0.009236536242397257
60,0.009222295604640348,0.009222295604640348
discussed,0.009214327013132441,0.009214327013132441
state local,0.00920550036915521,0.00920550036915521
utilize,0.009190356718659757,0.009190356718659757
operation,0.00918177132393658,0.00918177132393658
turn,0.009172508168912902,0.009172508168912902
oxley,0.009171333705801261,0.009171333705801261
sarbanes oxley,0.009171333705801261,0.009171333705801261
sarbanes,0.009171333705801261,0.009171333705801261
potential customers,0.009152834643741765,0.009152834643741765
inflationary,0.009115704011096307,0.009115704011096307
applicable,0.009113012564864091,0.009113012564864091
number,0.009107636388438292,0.009107636388438292
rights,0.00910655357549762,0.00910655357549762
differences,0.009103014473596883,0.009103014473596883
countries,0.009096740804061799,0.009096740804061799
threat,0.0090414931474843,0.0090414931474843
announced,0.009036147756119987,0.009036147756119987
number risks,0.009026136307143636,0.009026136307143636
additional financing,0.009024271294758033,0.009024271294758033
flow,0.008995649187088972,0.008995649187088972
predict,0.008970989774450464,0.008970989774450464
2017,0.008897188381889406,0.008897188381889406
periodic,0.008892710649497284,0.008892710649497284
future financial,0.008885888636813121,0.008885888636813121
fraud,0.008877979689070904,0.008877979689070904
contractual,0.008861767581169588,0.008861767581169588
results adversely,0.008830422391087044,0.008830422391087044
customer support,0.008829911345778742,0.008829911345778742
assurance,0.008796272396373086,0.008796272396373086
previously,0.008786981096963048,0.008786981096963048
discussion,0.008783941734665067,0.008783941734665067
satisfaction,0.008755601275479221,0.008755601275479221
resolve,0.008729162721204277,0.008729162721204277
diversion management,0.0087256453863909,0.0087256453863909
differ,0.008708859374536996,0.008708859374536996
production,0.008705329848732594,0.008705329848732594
effect results,0.008702613195245153,0.008702613195245153
operations including,0.008695958673324913,0.008695958673324913
months,0.008666426260173946,0.008666426260173946
customers suppliers,0.00863450667111572,0.00863450667111572
event,0.008618592460810983,0.008618592460810983
2002,0.008618529157496283,0.008618529157496283
participate,0.008616413025407877,0.008616413025407877
public company,0.0086108065406807,0.0086108065406807
regulatory changes,0.008587592020410918,0.008587592020410918
integrate,0.008543697566588737,0.008543697566588737
general economic,0.008527661686495547,0.008527661686495547
debt,0.008496006748837224,0.008496006748837224
devote,0.008487911563667155,0.008487911563667155
qualified personnel,0.008483593997226651,0.008483593997226651
jurisdictions operate,0.008441670738496927,0.008441670738496927
accuracy,0.008424306426255922,0.008424306426255922
clauses,0.008418128406004881,0.008418128406004881
low,0.00837760452307309,0.00837760452307309
misuse,0.008365332461012637,0.008365332461012637
share repurchases,0.008355257334611116,0.008355257334611116
charges,0.008353974384345606,0.008353974384345606
control financial,0.008329981216475444,0.008329981216475444
products technologies,0.008328656134079359,0.008328656134079359
factors material,0.008328059659569186,0.008328059659569186
drug,0.008320358956295536,0.008320358956295536
derived,0.008294192372068078,0.008294192372068078
competitive position,0.008271940066728456,0.008271940066728456
protecting,0.008198563611721,0.008198563611721
actions taken,0.008192654824946745,0.008192654824946745
information regarding,0.00818971448316994,0.00818971448316994
1a annual,0.008166430780496017,0.008166430780496017
forward,0.008163992282103212,0.008163992282103212
ukraine,0.00815387724518326,0.00815387724518326
file,0.008150798073733248,0.008150798073733248
susceptible,0.008131489805903851,0.008131489805903851
securities,0.008126079519938685,0.008126079519938685
generate,0.008084391858396723,0.008084391858396723
stock market,0.008069786603441141,0.008069786603441141
significant management,0.008062298781346787,0.008062298781346787
worldwide,0.008051429874280478,0.008051429874280478
size,0.008036985414060931,0.008036985414060931
business models,0.008031097317996781,0.008031097317996781
growth prospects,0.008012869308801056,0.008012869308801056
responsible,0.007999136001550168,0.007999136001550168
negatively impacted,0.007983061896673959,0.007983061896673959
causes,0.007959651325361649,0.007959651325361649
bugs,0.007952883393106923,0.007952883393106923
productivity,0.007948149431472033,0.007948149431472033
adapt,0.007931754745551975,0.007931754745551975
ecosystem,0.007908908228750849,0.007908908228750849
relating,0.007904422262931527,0.007904422262931527
restated bylaws,0.007901777328099522,0.007901777328099522
reputation financial,0.007870597416242528,0.007870597416242528
arising,0.007857598904249294,0.007857598904249294
superior,0.007854758599083774,0.007854758599083774
creating,0.007826053416748243,0.007826053416748243
avoid,0.007825461322829134,0.007825461322829134
healthcare,0.007820857710687976,0.007820857710687976
raise,0.007803030863363117,0.007803030863363117
suspension,0.007758575593024462,0.007758575593024462
level,0.007757390163170386,0.007757390163170386
economies,0.007755641438847661,0.007755641438847661
services,0.007745061714830944,0.007745061714830944
remedies,0.007733483481489882,0.007733483481489882
basis,0.007728783574066616,0.007728783574066616
enhancements,0.007725931229030677,0.007725931229030677
establish,0.007721331073606245,0.007721331073606245
successful,0.0076775969995935495,0.0076775969995935495
customers adversely,0.007624564760128532,0.007624564760128532
margin,0.007624066081119813,0.007624066081119813
invested,0.007623449325560086,0.007623449325560086
containing,0.007602884451305982,0.007602884451305982
repay,0.0075877932972278,0.0075877932972278
course,0.007584512797690165,0.007584512797690165
oxley act,0.0075807922772128025,0.0075807922772128025
incidents,0.007561618398856015,0.007561618398856015
timely basis,0.0075154786418811705,0.0075154786418811705
related,0.0075010877280784595,0.0075010877280784595
regulations result,0.0074981044138548,0.0074981044138548
extensive,0.007483253310065416,0.007483253310065416
listed,0.007482118187168972,0.007482118187168972
payable,0.0074796581828586815,0.0074796581828586815
failures,0.0074782597824508065,0.0074782597824508065
